Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit
3828,Men,Basketball,Air Jordan,XL,1,3208.18,0.0,3208.18,2024-12-20,Retail,Hyderabad,1283.272
3830,Kids,Soccer,Phantom GT,L,2,3664.1,0.0,7328.2,2024-09-04,Retail,Hyderabad,2931.28
3832,Men,Basketball,Kyrie Flytrap,L,1,3928.02,0.0,3928.02,2025-05-28,Retail,Kolkata,1571.208
3833,Men,Soccer,Phantom GT,UNKNOWN,1,5312.88,0.0,5312.88,2025-02-26,Retail,Kolkata,2125.152
3850,Women,Training,SuperRep Go,UNKNOWN,1,6110.030000000001,0.0,6110.030000000001,2025-06-16,Retail,Delhi,2444.012
3857,Women,Soccer,Mercurial Superfly,UNKNOWN,1,8490.02,0.96,339.60080000000033,2024-09-04,Online,Kolkata,135.84032000000013
3862,Kids,Lifestyle,Dunk Low,L,1,6110.030000000001,0.61,2382.9117,2023-11-17,Online,Delhi,953.1646800000001
3868,Women,Running,Free RN,11,0,3554.76,0.51,0.0,2025-04-27,Online,Bangalore,0.0
3886,Kids,Basketball,Kyrie Flytrap,8,1,4967.69,0.0,4967.69,2025-01-16,Retail,Delhi,1987.076
3888,Kids,Training,ZoomX Invincible,UNKNOWN,1,3737.67,0.0,3737.67,2024-12-30,Online,Mumbai,1495.0680000000002
3890,Women,Training,ZoomX Invincible,XL,1,4392.78,0.0,4392.78,2025-01-10,Online,Delhi,1757.112
3891,Men,Training,ZoomX Invincible,L,0,9453.17,0.0,0.0,2025-02-13,Retail,Bangalore,0.0
3893,Men,Basketball,Air Jordan,UNKNOWN,1,6110.030000000001,1.0,0.0,2025-07-13,Retail,Delhi,0.0
3894,Women,Soccer,Premier III,11,1,5255.98,1.0,0.0,2024-06-08,Online,Pune,0.0
3904,Kids,Soccer,Phantom GT,L,2,7775.87,0.0,15551.74,2025-05-28,Retail,Bangalore,6220.696
3913,Kids,Training,ZoomX Invincible,XL,1,5255.09,0.0,5255.09,2024-06-12,Retail,Delhi,2102.036
3917,Women,Running,React Infinity,L,0,4726.33,0.0,0.0,2024-10-02,Online,Pune,0.0
3920,Women,Running,Air Zoom,L,1,5540.68,0.0,5540.68,2025-06-09,Online,Pune,2216.2720000000004
3924,Women,Running,Pegasus Turbo,L,1,4809.5,0.0,4809.5,2024-03-26,Online,Kolkata,1923.8000000000002
3926,Men,Lifestyle,Dunk Low,XL,2,4791.86,0.0,9583.72,2024-11-08,Online,Mumbai,3833.488
3933,Men,Training,SuperRep Go,XL,4,6110.030000000001,0.0,24440.120000000003,2025-01-25,Online,Pune,9776.048
3936,Kids,Lifestyle,Blazer Mid,M,3,3544.33,0.0,10632.99,2023-07-28,Retail,Pune,4253.196
3940,Kids,Running,React Infinity,11,1,6110.030000000001,0.0,6110.030000000001,2024-12-30,Online,Hyderabad,2444.012
3942,Men,Lifestyle,Blazer Mid,M,1,3283.25,0.0,3283.25,2024-04-27,Online,Delhi,1313.3000000000002
2002,Kids,Soccer,Phantom GT,XL,1,6110.030000000001,0.0,6110.030000000001,2025-05-16,Online,Delhi,2444.012
3946,Men,Training,SuperRep Go,UNKNOWN,1,6110.030000000001,0.0,6110.030000000001,2024-08-23,Retail,Kolkata,2444.012
2003,Women,Lifestyle,Waffle One,UNKNOWN,1,7203.25,0.0,7203.25,2025-03-03,Online,Kolkata,2881.3
3958,Women,Lifestyle,Dunk Low,UNKNOWN,4,8614.93,0.0,34459.72,2024-03-23,Retail,Kolkata,13783.888
2041,Kids,Soccer,Tiempo Legend,M,1,4414.63,0.0,4414.63,2025-02-27,Online,Bangalore,1765.852
3969,Women,Lifestyle,Waffle One,XL,1,7922.86,0.0,7922.86,2023-08-04,Retail,Mumbai,3169.1440000000002
3970,Men,Soccer,Phantom GT,L,0,9990.8,0.0,0.0,2025-06-29,Retail,Kolkata,0.0
3974,Men,Lifestyle,Dunk Low,L,4,6110.030000000001,0.0,24440.120000000003,2024-03-22,Retail,Delhi,9776.048
3978,Women,Training,Flex Trainer,UNKNOWN,2,9847.52,0.0,19695.04,2024-09-11,Retail,Delhi,7878.0160000000005
3981,Men,Soccer,Premier III,L,1,4007.55,1.0,0.0,2023-12-21,Online,Delhi,0.0
2048,Kids,Basketball,Air Jordan,XL,2,8918.66,1.0,0.0,2024-02-14,Retail,Delhi,0.0
3994,Kids,Basketball,Air Jordan,UNKNOWN,4,6110.030000000001,0.0,24440.120000000003,2025-04-12,Retail,Bangalore,9776.048
3997,Women,Lifestyle,Waffle One,M,4,6110.030000000001,0.0,24440.120000000003,2024-01-24,Retail,Hyderabad,9776.048
4005,Kids,Training,Metcon 7,M,1,3730.58,0.0,3730.58,2024-11-30,Online,Delhi,1492.232
4008,Men,Basketball,LeBron 20,9,3,7737.27,0.07,21586.9833,2023-12-15,Retail,Hyderabad,8634.79332
4009,Kids,Basketball,Zoom Freak,M,1,6110.030000000001,0.0,6110.030000000001,2024-03-30,Retail,Mumbai,2444.012
4011,Women,Running,Air Zoom,M,4,4909.56,0.0,19638.24,2025-07-04,Retail,Bangalore,7855.296000000001
2021,Kids,Lifestyle,Waffle One,XL,1,4561.67,0.0,4561.67,2024-02-13,Online,Pune,1824.6680000000001
4019,Women,Soccer,Tiempo Legend,10,1,6110.030000000001,0.66,2077.4102000000003,2024-10-27,Online,Bangalore,830.9640800000002
4023,Women,Running,Free RN,XL,0,2376.12,0.76,0.0,2024-11-28,Online,Hyderabad,0.0
4025,Women,Basketball,Kyrie Flytrap,L,1,2265.37,0.0,2265.37,2024-06-25,Retail,Kolkata,906.148
4030,Men,Lifestyle,Waffle One,L,1,6110.030000000001,0.0,6110.030000000001,2025-04-28,Online,Kolkata,2444.012
4037,Women,Basketball,LeBron 20,XL,1,6110.030000000001,0.74,1588.6078000000002,2023-08-08,Retail,Delhi,635.4431200000001
4054,Women,Lifestyle,Waffle One,UNKNOWN,1,3394.38,0.75,848.595,2024-05-09,Online,Mumbai,339.43800000000005
4057,Kids,Basketball,Kyrie Flytrap,M,1,6110.030000000001,0.0,6110.030000000001,2023-09-22,Retail,Delhi,2444.012
2030,Women,Soccer,Premier III,L,1,9804.64,0.71,2843.3456,2025-02-08,Online,Bangalore,1137.33824
4074,Kids,Basketball,LeBron 20,L,1,8673.78,0.0,8673.78,2024-03-28,Retail,Mumbai,3469.5120000000006
4080,Kids,Training,Flex Trainer,UNKNOWN,1,8515.92,0.0,8515.92,2024-11-27,Retail,Hyderabad,3406.3680000000004
4083,Men,Training,Flex Trainer,L,1,8711.81,0.0,8711.81,2025-03-29,Online,Bangalore,3484.724
4086,Women,Running,Air Zoom,XL,3,4537.02,0.0,13611.060000000001,2025-04-03,Online,Pune,5444.424000000001
4087,Men,Basketball,LeBron 20,UNKNOWN,1,6110.030000000001,1.0,0.0,2024-03-13,Retail,Hyderabad,0.0
4096,Women,Soccer,Phantom GT,8,1,6110.030000000001,0.0,6110.030000000001,2024-04-03,Online,Pune,2444.012
4100,Men,Running,Pegasus Turbo,L,1,3315.29,0.0,3315.29,2024-03-19,Online,Delhi,1326.116
4101,Men,Soccer,Mercurial Superfly,UNKNOWN,1,6110.030000000001,0.0,6110.030000000001,2024-07-10,Retail,Delhi,2444.012
4105,Men,Running,Pegasus Turbo,XL,1,3489.95,0.0,3489.95,2024-05-25,Retail,Bangalore,1395.98
4108,Kids,Running,Pegasus Turbo,L,2,2767.55,0.19,4483.4310000000005,2023-11-25,Online,Kolkata,1793.3724000000002
4116,Women,Lifestyle,Air Force 1,9,1,3854.22,0.0,3854.22,2024-08-19,Online,Pune,1541.688
4124,Kids,Basketball,LeBron 20,M,1,6110.030000000001,0.0,6110.030000000001,2023-10-16,Online,Delhi,2444.012
4127,Women,Running,Free RN,L,1,4690.15,0.49,2391.9764999999998,2024-12-21,Online,Kolkata,956.7905999999999
4129,Men,Running,Pegasus Turbo,UNKNOWN,1,3445.62,0.24,2618.6711999999998,2025-03-02,Retail,Kolkata,1047.46848
4140,Women,Running,Air Zoom,XL,1,6110.030000000001,0.0,6110.030000000001,2025-04-28,Online,Bangalore,2444.012
4146,Kids,Lifestyle,Blazer Mid,10,1,6110.030000000001,0.0,6110.030000000001,2023-08-27,Online,Mumbai,2444.012
4156,Men,Running,React Infinity,M,1,7417.67,0.0,7417.67,2024-05-20,Online,Mumbai,2967.068
4157,Men,Basketball,Zoom Freak,XL,3,6110.030000000001,0.0,18330.090000000004,2025-07-09,Retail,Delhi,7332.036000000002
4163,Men,Training,SuperRep Go,L,1,6110.030000000001,0.0,6110.030000000001,2024-09-12,Retail,Hyderabad,2444.012
4165,Women,Training,SuperRep Go,XL,1,6110.030000000001,0.26,4521.422200000001,2024-11-20,Online,Bangalore,1808.5688800000005
4168,Kids,Running,Free RN,10,4,6110.030000000001,0.0,24440.120000000003,2024-06-09,Retail,Mumbai,9776.048
4171,Men,Running,React Infinity,M,1,9303.8,0.0,9303.8,2024-12-21,Retail,Delhi,3721.52
4176,Women,Training,ZoomX Invincible,M,1,6110.030000000001,0.0,6110.030000000001,2023-09-02,Retail,Hyderabad,2444.012
4181,Women,Running,Free RN,M,3,6110.030000000001,0.0,18330.090000000004,2025-04-05,Retail,Delhi,7332.036000000002
4185,Women,Training,ZoomX Invincible,6,3,6110.030000000001,0.0,18330.090000000004,2025-02-01,Online,Hyderabad,7332.036000000002
4186,Men,Basketball,LeBron 20,XL,1,9872.08,0.17,8193.8264,2025-03-10,Online,Bangalore,3277.53056
2050,Kids,Soccer,Tiempo Legend,UNKNOWN,0,6110.030000000001,0.0,0.0,2023-09-30,Online,Pune,0.0
4191,Men,Running,React Infinity,M,1,6110.030000000001,0.0,6110.030000000001,2024-07-22,Online,Pune,2444.012
4195,Kids,Training,Metcon 7,L,1,6317.4,0.0,6317.4,2023-09-23,Retail,Mumbai,2526.96
4199,Women,Running,Free RN,UNKNOWN,1,6110.030000000001,0.0,6110.030000000001,2025-05-25,Online,Hyderabad,2444.012
4201,Kids,Running,React Infinity,L,3,6110.030000000001,0.0,18330.090000000004,2025-05-09,Retail,Kolkata,7332.036000000002
4204,Kids,Lifestyle,Waffle One,UNKNOWN,1,7265.47,0.0,7265.47,2025-04-16,Online,Pune,2906.188
4209,Women,Running,Air Zoom,M,1,6110.030000000001,0.0,6110.030000000001,2023-12-03,Online,Kolkata,2444.012
4212,Men,Running,React Infinity,XL,3,6110.030000000001,0.9,1833.009,2023-07-29,Online,Kolkata,733.2036
4213,Men,Lifestyle,Dunk Low,L,0,6110.030000000001,0.0,0.0,2024-05-26,Retail,Delhi,0.0
4217,Men,Soccer,Tiempo Legend,12,1,3080.23,0.22,2402.5794,2025-05-08,Online,Delhi,961.0317600000001
4223,Kids,Soccer,Mercurial Superfly,L,1,6110.030000000001,0.31,4215.920700000001,2025-02-04,Retail,Bangalore,1686.3682800000004
4227,Kids,Training,Metcon 7,L,1,6110.030000000001,0.0,6110.030000000001,2024-12-17,Retail,Mumbai,2444.012
4231,Kids,Lifestyle,Blazer Mid,XL,2,6652.23,1.0,0.0,2024-01-08,Online,Pune,0.0
4238,Men,Soccer,Phantom GT,XL,2,6489.35,0.0,12978.7,2024-12-14,Online,Hyderabad,5191.4800000000005
4239,Men,Running,Air Zoom,UNKNOWN,1,6110.030000000001,1.0,0.0,2023-09-08,Online,Kolkata,0.0
4241,Women,Basketball,LeBron 20,M,1,6110.030000000001,0.0,6110.030000000001,2024-10-29,Retail,Delhi,2444.012
4250,Women,Basketball,Air Jordan,11,1,6110.030000000001,0.0,6110.030000000001,2025-01-16,Online,Kolkata,2444.012
4251,Kids,Basketball,LeBron 20,M,1,6110.030000000001,0.59,2505.1123000000002,2024-01-07,Retail,Mumbai,1002.0449200000002
4252,Kids,Training,SuperRep Go,L,1,6110.030000000001,1.0,0.0,2024-06-08,Online,Hyderabad,0.0
4256,Women,Soccer,Tiempo Legend,XL,4,6110.030000000001,0.52,11731.2576,2024-12-18,Online,Hyderabad,4692.5030400000005
4258,Kids,Lifestyle,Dunk Low,L,1,4189.36,0.0,4189.36,2024-06-10,Retail,Pune,1675.744
4259,Men,Lifestyle,Air Force 1,L,1,6110.030000000001,0.35,3971.5195000000003,2023-09-22,Retail,Bangalore,1588.6078000000002
2044,Men,Training,Flex Trainer,XL,1,6110.030000000001,0.0,6110.030000000001,2023-08-13,Online,Bangalore,2444.012
4264,Kids,Lifestyle,Air Force 1,M,1,6012.55,0.0,6012.55,2024-01-11,Online,Delhi,2405.02
4265,Kids,Training,Flex Trainer,M,1,6110.030000000001,0.0,6110.030000000001,2024-02-08,Online,Kolkata,2444.012
4266,Men,Lifestyle,Waffle One,XL,3,6110.030000000001,0.0,18330.090000000004,2025-07-04,Online,Mumbai,7332.036000000002
4276,Men,Basketball,Kyrie Flytrap,11,3,6110.030000000001,0.0,18330.090000000004,2025-02-05,Retail,Bangalore,7332.036000000002
4279,Men,Training,ZoomX Invincible,XL,1,6110.030000000001,0.0,6110.030000000001,2025-04-30,Retail,Pune,2444.012
4283,Men,Training,ZoomX Invincible,M,1,9649.36,0.95,482.4680000000005,2025-02-26,Retail,Bangalore,192.9872000000002
4284,Men,Running,Air Zoom,UNKNOWN,1,2953.43,0.1,2658.087,2024-05-15,Retail,Delhi,1063.2348
4286,Kids,Soccer,Tiempo Legend,L,1,5385.78,0.0,5385.78,2025-06-08,Online,Kolkata,2154.312
4290,Kids,Lifestyle,Blazer Mid,UNKNOWN,1,6110.030000000001,0.0,6110.030000000001,2025-01-25,Retail,Kolkata,2444.012
4294,Women,Soccer,Premier III,UNKNOWN,1,5238.91,0.0,5238.91,2025-01-16,Online,Kolkata,2095.564
2026,Kids,Training,ZoomX Invincible,UNKNOWN,1,6110.030000000001,0.0,6110.030000000001,2024-01-05,Online,Kolkata,2444.012
4303,Men,Soccer,Phantom GT,L,1,7587.07,0.0,7587.07,2024-07-21,Online,Bangalore,3034.828
4304,Kids,Basketball,Kyrie Flytrap,L,1,4877.24,0.0,4877.24,2024-07-07,Retail,Hyderabad,1950.896
4311,Men,Training,SuperRep Go,L,3,6110.030000000001,0.46,9898.248600000003,2023-08-16,Retail,Bangalore,3959.299440000001
4315,Women,Lifestyle,Dunk Low,M,4,4080.51,0.0,16322.04,2024-03-04,Retail,Pune,6528.816000000001
4316,Men,Running,React Infinity,XL,1,6110.030000000001,0.0,6110.030000000001,2024-01-04,Retail,Hyderabad,2444.012
4317,Kids,Lifestyle,Blazer Mid,L,1,9623.53,0.0,9623.53,2024-10-15,Retail,Bangalore,3849.4120000000003
2027,Men,Training,SuperRep Go,L,0,6110.030000000001,0.08,0.0,2024-11-14,Retail,Kolkata,0.0
4320,Women,Training,SuperRep Go,11,1,6110.030000000001,0.0,6110.030000000001,2024-09-27,Online,Delhi,2444.012
4321,Kids,Running,Free RN,XL,1,6646.84,0.0,6646.84,2024-01-15,Online,Mumbai,2658.7360000000003
4326,Women,Lifestyle,Air Force 1,XL,0,9604.84,0.31,0.0,2024-06-06,Retail,Delhi,0.0
4331,Women,Training,SuperRep Go,UNKNOWN,2,4574.53,0.04,8783.0976,2025-01-03,Retail,Kolkata,3513.23904
4332,Women,Running,Pegasus Turbo,UNKNOWN,1,6110.030000000001,0.12,5376.826400000001,2024-09-24,Online,Delhi,2150.7305600000004
4335,Kids,Running,Air Zoom,UNKNOWN,1,6110.030000000001,0.0,6110.030000000001,2025-06-30,Online,Kolkata,2444.012
2009,Kids,Running,Pegasus Turbo,L,1,6110.030000000001,0.84,977.6048000000003,2023-11-22,Retail,Delhi,391.0419200000001
4344,Kids,Soccer,Premier III,8,1,6110.030000000001,0.0,6110.030000000001,2024-01-18,Online,Delhi,2444.012
4345,Kids,Training,Metcon 7,UNKNOWN,1,2282.8,0.28,1643.616,2024-11-29,Retail,Pune,657.4464
4347,Men,Lifestyle,Dunk Low,12,1,9440.95,0.0,9440.95,2025-03-10,Retail,Hyderabad,3776.3800000000006
4348,Women,Lifestyle,Blazer Mid,UNKNOWN,1,6110.030000000001,0.0,6110.030000000001,2023-09-25,Online,Pune,2444.012
4350,Men,Soccer,Phantom GT,M,0,6110.030000000001,0.0,0.0,2024-05-30,Online,Delhi,0.0
4351,Men,Soccer,Mercurial Superfly,M,0,6110.030000000001,0.0,0.0,2024-08-19,Online,Pune,0.0
4352,Men,Running,Pegasus Turbo,9,1,9332.64,0.57,4013.0352000000003,2025-01-10,Retail,Kolkata,1605.2140800000002
4362,Men,Training,Flex Trainer,UNKNOWN,1,6110.030000000001,0.0,6110.030000000001,2025-07-08,Online,Kolkata,2444.012
4367,Kids,Basketball,Kyrie Flytrap,UNKNOWN,1,8832.85,0.0,8832.85,2024-01-08,Retail,Kolkata,3533.1400000000003
4378,Men,Training,Flex Trainer,UNKNOWN,4,2620.09,0.0,10480.36,2024-08-29,Online,Mumbai,4192.144
4383,Women,Soccer,Tiempo Legend,UNKNOWN,1,6110.030000000001,0.16,5132.425200000001,2024-12-24,Retail,Delhi,2052.9700800000005
4384,Women,Running,Pegasus Turbo,UNKNOWN,1,6110.030000000001,0.6,2444.012,2024-06-15,Online,Kolkata,977.6048000000001
4385,Men,Basketball,Kyrie Flytrap,L,1,9057.85,0.84,1449.2560000000003,2023-12-13,Retail,Kolkata,579.7024000000001
4398,Men,Soccer,Premier III,XL,2,6110.030000000001,0.0,12220.060000000001,2024-06-29,Online,Delhi,4888.024
4410,Men,Basketball,Kyrie Flytrap,XL,1,5967.57,1.0,0.0,2024-01-26,Retail,Mumbai,0.0
4420,Women,Lifestyle,Blazer Mid,L,4,4904.79,1.0,0.0,2023-11-08,Retail,Pune,0.0
2007,Men,Soccer,Phantom GT,L,1,7652.31,0.0,7652.31,2023-09-29,Retail,Bangalore,3060.9240000000004
4425,Women,Running,Air Zoom,L,0,4034.25,0.0,0.0,2023-09-04,Retail,Delhi,0.0
4428,Kids,Lifestyle,Waffle One,UNKNOWN,2,6110.030000000001,0.0,12220.060000000001,2025-04-04,Online,Hyderabad,4888.024
4437,Men,Basketball,Kyrie Flytrap,XL,2,6110.030000000001,0.0,12220.060000000001,2023-11-25,Retail,Hyderabad,4888.024
4441,Kids,Soccer,Premier III,L,3,6110.030000000001,0.0,18330.090000000004,2024-05-05,Retail,Kolkata,7332.036000000002
4442,Women,Soccer,Phantom GT,L,1,6110.030000000001,0.0,6110.030000000001,2024-05-22,Retail,Hyderabad,2444.012
4447,Kids,Running,Free RN,XL,0,6110.030000000001,0.0,0.0,2024-12-12,Retail,Delhi,0.0
4456,Women,Basketball,Kyrie Flytrap,XL,1,6110.030000000001,0.32,4154.8204000000005,2023-12-16,Retail,Hyderabad,1661.9281600000004
4458,Kids,Soccer,Premier III,L,1,6500.77,0.22,5070.600600000001,2024-10-28,Retail,Mumbai,2028.2402400000003
4466,Kids,Soccer,Mercurial Superfly,UNKNOWN,1,4743.16,0.0,4743.16,2024-03-06,Retail,Mumbai,1897.2640000000001
4467,Kids,Lifestyle,Air Force 1,XL,1,3918.43,0.0,3918.43,2024-09-03,Retail,Kolkata,1567.372
4468,Men,Soccer,Premier III,XL,3,6077.13,1.0,0.0,2023-11-27,Online,Mumbai,0.0
4472,Women,Basketball,LeBron 20,UNKNOWN,2,6833.94,0.0,13667.88,2024-08-12,Online,Hyderabad,5467.152
4475,Kids,Soccer,Tiempo Legend,M,1,6110.030000000001,1.0,0.0,2024-03-04,Online,Hyderabad,0.0
4479,Kids,Lifestyle,Air Force 1,UNKNOWN,1,7530.67,0.0,7530.67,2024-12-04,Online,Kolkata,3012.268
4482,Kids,Soccer,Phantom GT,L,2,6110.030000000001,0.0,12220.060000000001,2024-07-16,Online,Mumbai,4888.024
4486,Women,Training,Flex Trainer,XL,1,6110.030000000001,0.0,6110.030000000001,2023-10-15,Online,Bangalore,2444.012
4489,Kids,Lifestyle,Blazer Mid,9,3,6110.030000000001,1.0,0.0,2025-04-02,Retail,Bangalore,0.0
4493,Women,Lifestyle,Blazer Mid,XL,4,6110.030000000001,0.0,24440.120000000003,2024-10-04,Online,Mumbai,9776.048
4495,Kids,Basketball,Kyrie Flytrap,XL,3,6110.030000000001,0.0,18330.090000000004,2025-05-14,Online,Pune,7332.036000000002
